geo_name,geo_id,geo_level,metric,race,value
"Jersey City, NJ",NA,city,median net worth,White,144069.4232
"Jersey City, NJ",NA,city,median net worth,Residents of color (total),25531.86005
"Kansas City, MO",NA,city,median net worth,Overall,44016.59111
"Kansas City, MO",NA,city,median net worth,AAPI,NA
"Kansas City, MO",NA,city,median net worth,Black,8992.993857
"Kansas City, MO",NA,city,median net worth,Hispanic,NA
"Kansas City, MO",NA,city,median net worth,White,97471.47539
"Kansas City, MO",NA,city,median net worth,Residents of color (total),12572.74737
"Laredo, TX",NA,city,median net worth,Overall,43130.6
"Laredo, TX",NA,city,median net worth,AAPI,NA
"Laredo, TX",NA,city,median net worth,Black,NA
"Laredo, TX",NA,city,median net worth,Hispanic,41151.51882
"Laredo, TX",NA,city,median net worth,White,NA
"Laredo, TX",NA,city,median net worth,Residents of color (total),42510.48121
"Las Vegas, NV",NA,city,median net worth,Overall,102934.5742
"Las Vegas, NV",NA,city,median net worth,AAPI,142886.5333
"Las Vegas, NV",NA,city,median net worth,Black,4945.113404
"Las Vegas, NV",NA,city,median net worth,Hispanic,28146.84547
"Las Vegas, NV",NA,city,median net worth,White,245844.2346
"Las Vegas, NV",NA,city,median net worth,Residents of color (total),25104.24547
"Lexington-Fayette, KY",NA,city,median net worth,Overall,74573.74998
"Lexington-Fayette, KY",NA,city,median net worth,AAPI,NA
"Lexington-Fayette, KY",NA,city,median net worth,Black,NA
"Lexington-Fayette, KY",NA,city,median net worth,Hispanic,NA
"Lexington-Fayette, KY",NA,city,median net worth,White,108271.3168
"Lexington-Fayette, KY",NA,city,median net worth,Residents of color (total),22624.90298
"Lincoln, NE",NA,city,median net worth,Overall,99117.9571
"Lincoln, NE",NA,city,median net worth,AAPI,NA
"Lincoln, NE",NA,city,median net worth,Black,NA
"Lincoln, NE",NA,city,median net worth,Hispanic,NA
"Lincoln, NE",NA,city,median net worth,White,126306.5795
"Lincoln, NE",NA,city,median net worth,Residents of color (total),NA
"Long Beach, CA",NA,city,median net worth,Overall,74559.80064
"Long Beach, CA",NA,city,median net worth,AAPI,102822.5722
"Long Beach, CA",NA,city,median net worth,Black,NA
"Long Beach, CA",NA,city,median net worth,Hispanic,18630.97163
"Long Beach, CA",NA,city,median net worth,White,319837.5914
"Long Beach, CA",NA,city,median net worth,Residents of color (total),23064.30605
"Los Angeles, CA",NA,city,median net worth,Overall,61736.8143
"Los Angeles, CA",NA,city,median net worth,AAPI,100450.4315
"Los Angeles, CA",NA,city,median net worth,Black,17246.08808
"Los Angeles, CA",NA,city,median net worth,Hispanic,14532.02703
"Los Angeles, CA",NA,city,median net worth,White,289072.1097
"Los Angeles, CA",NA,city,median net worth,Residents of color (total),22192.6686
"Louisville, KY",NA,city,median net worth,Overall,90718.62035
"Louisville, KY",NA,city,median net worth,AAPI,97229.59924
"Louisville, KY",NA,city,median net worth,Black,7497.040952
"Louisville, KY",NA,city,median net worth,Hispanic,NA
"Louisville, KY",NA,city,median net worth,White,145915.0195
"Louisville, KY",NA,city,median net worth,Residents of color (total),13786.50087
"Lubbock, TX",NA,city,median net worth,Overall,56404.94303
"Lubbock, TX",NA,city,median net worth,AAPI,NA
"Lubbock, TX",NA,city,median net worth,Black,NA
"Lubbock, TX",NA,city,median net worth,Hispanic,18246.24684
"Lubbock, TX",NA,city,median net worth,White,116238.5605
"Lubbock, TX",NA,city,median net worth,Residents of color (total),15737.66124
"Memphis, TN",NA,city,median net worth,Overall,29235.07915
"Memphis, TN",NA,city,median net worth,AAPI,NA
"Memphis, TN",NA,city,median net worth,Black,6628.1132
"Memphis, TN",NA,city,median net worth,Hispanic,NA
"Memphis, TN",NA,city,median net worth,White,167834.3263
"Memphis, TN",NA,city,median net worth,Residents of color (total),7738.843925
"Mesa, AZ",NA,city,median net worth,Overall,121102.4929
"Mesa, AZ",NA,city,median net worth,AAPI,NA
"Mesa, AZ",NA,city,median net worth,Black,NA
"Mesa, AZ",NA,city,median net worth,Hispanic,24904.66667
"Mesa, AZ",NA,city,median net worth,White,196193.1585
"Mesa, AZ",NA,city,median net worth,Residents of color (total),23714.26727
"Miami, FL",NA,city,median net worth,Overall,13878.87764
"Miami, FL",NA,city,median net worth,AAPI,NA
"Miami, FL",NA,city,median net worth,Black,3737.989725
"Miami, FL",NA,city,median net worth,Hispanic,10243.93557
"Miami, FL",NA,city,median net worth,White,141225.0188
"Miami, FL",NA,city,median net worth,Residents of color (total),9067.752153
"Milwaukee, WI",NA,city,median net worth,Overall,15013.49986
"Milwaukee, WI",NA,city,median net worth,AAPI,NA
"Milwaukee, WI",NA,city,median net worth,Black,2742.668551
"Milwaukee, WI",NA,city,median net worth,Hispanic,6990.48491
"Milwaukee, WI",NA,city,median net worth,White,95033.2
"Milwaukee, WI",NA,city,median net worth,Residents of color (total),4239.223857
"Minneapolis, MN",NA,city,median net worth,Overall,80389.12141
"Minneapolis, MN",NA,city,median net worth,AAPI,NA
"Minneapolis, MN",NA,city,median net worth,Black,2418.974484
"Minneapolis, MN",NA,city,median net worth,Hispanic,NA
"Minneapolis, MN",NA,city,median net worth,White,166116.1005
"Minneapolis, MN",NA,city,median net worth,Residents of color (total),5902.573081
"Mobile, AL",NA,city,median net worth,Overall,32591.57818
"Mobile, AL",NA,city,median net worth,AAPI,NA
"Mobile, AL",NA,city,median net worth,Black,7749.841741
"Mobile, AL",NA,city,median net worth,Hispanic,NA
"Mobile, AL",NA,city,median net worth,White,111989.9503
"Mobile, AL",NA,city,median net worth,Residents of color (total),9880.338318
"Modesto, CA",NA,city,median net worth,Overall,99144.4504
"Modesto, CA",NA,city,median net worth,AAPI,NA
"Modesto, CA",NA,city,median net worth,Black,NA
"Modesto, CA",NA,city,median net worth,Hispanic,31928.86667
"Modesto, CA",NA,city,median net worth,White,190255.0708
"Modesto, CA",NA,city,median net worth,Residents of color (total),NA
"Nashville-Davidson, TN",NA,city,median net worth,Overall,105495.547
"Nashville-Davidson, TN",NA,city,median net worth,AAPI,NA
"Nashville-Davidson, TN",NA,city,median net worth,Black,15390.81633
"Nashville-Davidson, TN",NA,city,median net worth,Hispanic,NA
"Nashville-Davidson, TN",NA,city,median net worth,White,208142.8735
"Nashville-Davidson, TN",NA,city,median net worth,Residents of color (total),18068.57208
"New Orleans, LA",NA,city,median net worth,Overall,52885.48885
"New Orleans, LA",NA,city,median net worth,AAPI,NA
"New Orleans, LA",NA,city,median net worth,Black,10872.89043
"New Orleans, LA",NA,city,median net worth,Hispanic,NA
"New Orleans, LA",NA,city,median net worth,White,229190.141
"New Orleans, LA",NA,city,median net worth,Residents of color (total),14567.91221
"New York, NY",NA,city,median net worth,Overall,47338.33333
"New York, NY",NA,city,median net worth,AAPI,104716.1252
"New York, NY",NA,city,median net worth,Black,11276.8893
"New York, NY",NA,city,median net worth,Hispanic,4794.54612
"New York, NY",NA,city,median net worth,White,229624.7912
"New York, NY",NA,city,median net worth,Residents of color (total),13556.84297
"Newark, NJ",NA,city,median net worth,Overall,5488.955131
"Newark, NJ",NA,city,median net worth,AAPI,NA
"Newark, NJ",NA,city,median net worth,Black,3951.546388
"Newark, NJ",NA,city,median net worth,Hispanic,5341.905749
"Newark, NJ",NA,city,median net worth,White,NA
"Newark, NJ",NA,city,median net worth,Residents of color (total),4580.215101
"Oakland, CA",NA,city,median net worth,Overall,136231.2759
"Oakland, CA",NA,city,median net worth,AAPI,201909.7192
"Oakland, CA",NA,city,median net worth,Black,NA
"Oakland, CA",NA,city,median net worth,Hispanic,23197.41967
"Oakland, CA",NA,city,median net worth,White,538473.609
"Oakland, CA",NA,city,median net worth,Residents of color (total),36763.10642
"Oklahoma City, OK",NA,city,median net worth,Overall,46183.31963
"Oklahoma City, OK",NA,city,median net worth,AAPI,NA
"Oklahoma City, OK",NA,city,median net worth,Black,2817.467756
"Oklahoma City, OK",NA,city,median net worth,Hispanic,NA
"Oklahoma City, OK",NA,city,median net worth,White,102019.9114
"Oklahoma City, OK",NA,city,median net worth,Residents of color (total),9621.227042
"Omaha, NE",NA,city,median net worth,Overall,102008.9207
"Omaha, NE",NA,city,median net worth,AAPI,NA
"Omaha, NE",NA,city,median net worth,Black,NA
"Omaha, NE",NA,city,median net worth,Hispanic,NA
"Omaha, NE",NA,city,median net worth,White,147440.1061
"Omaha, NE",NA,city,median net worth,Residents of color (total),17982.75467
"Orlando, FL",NA,city,median net worth,Overall,25649.11207
"Orlando, FL",NA,city,median net worth,AAPI,NA
"Orlando, FL",NA,city,median net worth,Black,NA
"Orlando, FL",NA,city,median net worth,Hispanic,6759.265166
"Orlando, FL",NA,city,median net worth,White,101851.1316
"Orlando, FL",NA,city,median net worth,Residents of color (total),8267.977522
"Overland Park, KS",NA,city,median net worth,Overall,258567.6984
"Overland Park, KS",NA,city,median net worth,AAPI,NA
"Overland Park, KS",NA,city,median net worth,Black,NA
"Overland Park, KS",NA,city,median net worth,Hispanic,NA
"Overland Park, KS",NA,city,median net worth,White,322894.8887
"Overland Park, KS",NA,city,median net worth,Residents of color (total),NA
"Paradise, NV",NA,city,median net worth,Overall,33375.51991
"Paradise, NV",NA,city,median net worth,AAPI,NA
"Paradise, NV",NA,city,median net worth,Black,2078.041375
"Paradise, NV",NA,city,median net worth,Hispanic,NA
"Paradise, NV",NA,city,median net worth,White,102391.2192
"Paradise, NV",NA,city,median net worth,Residents of color (total),11672.76574
"Philadelphia, PA",NA,city,median net worth,Overall,50161.36354
"Philadelphia, PA",NA,city,median net worth,AAPI,79485.4
"Philadelphia, PA",NA,city,median net worth,Black,16711.74875
"Philadelphia, PA",NA,city,median net worth,Hispanic,15751.80253
"Philadelphia, PA",NA,city,median net worth,White,149901.5657
"Philadelphia, PA",NA,city,median net worth,Residents of color (total),21569.39882
"Phoenix, AZ",NA,city,median net worth,Overall,76858.59223
"Phoenix, AZ",NA,city,median net worth,AAPI,95393.86667
"Phoenix, AZ",NA,city,median net worth,Black,9166.80422
"Phoenix, AZ",NA,city,median net worth,Hispanic,23486.40931
"Phoenix, AZ",NA,city,median net worth,White,191906.7062
"Phoenix, AZ",NA,city,median net worth,Residents of color (total),22988.34201
"Pittsburgh, PA",NA,city,median net worth,Overall,45537.89345
"Pittsburgh, PA",NA,city,median net worth,AAPI,NA
"Pittsburgh, PA",NA,city,median net worth,Black,4737.609278
"Pittsburgh, PA",NA,city,median net worth,Hispanic,NA
"Pittsburgh, PA",NA,city,median net worth,White,79870.65729
"Pittsburgh, PA",NA,city,median net worth,Residents of color (total),8132.656843
"Plano, TX",NA,city,median net worth,Overall,220801.3286
"Plano, TX",NA,city,median net worth,AAPI,245866.7721
"Plano, TX",NA,city,median net worth,Black,NA
"Plano, TX",NA,city,median net worth,Hispanic,NA
"Plano, TX",NA,city,median net worth,White,360306.3295
"Plano, TX",NA,city,median net worth,Residents of color (total),89548.92901
"Portland, OR",NA,city,median net worth,Overall,184292.3659
"Portland, OR",NA,city,median net worth,AAPI,167302.4
"Portland, OR",NA,city,median net worth,Black,NA
"Portland, OR",NA,city,median net worth,Hispanic,NA
"Portland, OR",NA,city,median net worth,White,251041.2052
"Portland, OR",NA,city,median net worth,Residents of color (total),42328.03109
"Raleigh, NC",NA,city,median net worth,Overall,103795.5288
"Raleigh, NC",NA,city,median net worth,AAPI,NA
"Raleigh, NC",NA,city,median net worth,Black,NA
"Raleigh, NC",NA,city,median net worth,Hispanic,NA
"Raleigh, NC",NA,city,median net worth,White,231070.2495
"Raleigh, NC",NA,city,median net worth,Residents of color (total),12085.07419
"Riverside, CA",NA,city,median net worth,Overall,110357.0037
"Riverside, CA",NA,city,median net worth,AAPI,NA
"Riverside, CA",NA,city,median net worth,Black,NA
"Riverside, CA",NA,city,median net worth,Hispanic,59482.17369
"Riverside, CA",NA,city,median net worth,White,287713.583
"Riverside, CA",NA,city,median net worth,Residents of color (total),55367.73333
"Rochester, NY",NA,city,median net worth,Overall,10188.48065
"Rochester, NY",NA,city,median net worth,AAPI,NA
"Rochester, NY",NA,city,median net worth,Black,2355.894364
"Rochester, NY",NA,city,median net worth,Hispanic,3668.579025
"Rochester, NY",NA,city,median net worth,White,40203.79426
"Rochester, NY",NA,city,median net worth,Residents of color (total),3042.348466
"Sacramento, CA",NA,city,median net worth,Overall,101924.465
"Sacramento, CA",NA,city,median net worth,AAPI,160180.9075
"Sacramento, CA",NA,city,median net worth,Black,NA
"Sacramento, CA",NA,city,median net worth,Hispanic,24067.89088
"Sacramento, CA",NA,city,median net worth,White,240595.8287
"Sacramento, CA",NA,city,median net worth,Residents of color (total),44500.19916
"San Antonio, TX",NA,city,median net worth,Overall,56916.63629
"San Antonio, TX",NA,city,median net worth,AAPI,97418.54671
"San Antonio, TX",NA,city,median net worth,Black,7632.394315
"San Antonio, TX",NA,city,median net worth,Hispanic,36889.54722
"San Antonio, TX",NA,city,median net worth,White,155136.3909
"San Antonio, TX",NA,city,median net worth,Residents of color (total),33707.74315
"San Diego, CA",NA,city,median net worth,Overall,166121.8009
"San Diego, CA",NA,city,median net worth,AAPI,241402.5956
"San Diego, CA",NA,city,median net worth,Black,NA
"San Diego, CA",NA,city,median net worth,Hispanic,21878.39851
"San Diego, CA",NA,city,median net worth,White,348267.3094
"San Diego, CA",NA,city,median net worth,Residents of color (total),55100.14888
"San Francisco, CA",NA,city,median net worth,Overall,239216.0263
"San Francisco, CA",NA,city,median net worth,AAPI,318831.3816
"San Francisco, CA",NA,city,median net worth,Black,NA
"San Francisco, CA",NA,city,median net worth,Hispanic,NA
"San Francisco, CA",NA,city,median net worth,White,381165.5207
"San Francisco, CA",NA,city,median net worth,Residents of color (total),137571.8667
"San Jose, CA",NA,city,median net worth,Overall,397368.6332
"San Jose, CA",NA,city,median net worth,AAPI,549059.0611
"San Jose, CA",NA,city,median net worth,Black,NA
"San Jose, CA",NA,city,median net worth,Hispanic,45835.27572
"San Jose, CA",NA,city,median net worth,White,777172.8284
"San Jose, CA",NA,city,median net worth,Residents of color (total),243625.9108
"Santa Ana, CA",NA,city,median net worth,Overall,64912.6
"Santa Ana, CA",NA,city,median net worth,AAPI,NA
"Santa Ana, CA",NA,city,median net worth,Black,NA
"Santa Ana, CA",NA,city,median net worth,Hispanic,30158.32103
"Santa Ana, CA",NA,city,median net worth,White,461755.5248
"Santa Ana, CA",NA,city,median net worth,Residents of color (total),40548.52501
"Scottsdale, AZ",NA,city,median net worth,Overall,398467.128
"Scottsdale, AZ",NA,city,median net worth,AAPI,NA
"Scottsdale, AZ",NA,city,median net worth,Black,NA
"Scottsdale, AZ",NA,city,median net worth,Hispanic,NA
"Scottsdale, AZ",NA,city,median net worth,White,482206.144
"Scottsdale, AZ",NA,city,median net worth,Residents of color (total),113701.0191
"Seattle, WA",NA,city,median net worth,Overall,172062.1301
"Seattle, WA",NA,city,median net worth,AAPI,156700.5932
"Seattle, WA",NA,city,median net worth,Black,NA
"Seattle, WA",NA,city,median net worth,Hispanic,NA
"Seattle, WA",NA,city,median net worth,White,283095.8667
"Seattle, WA",NA,city,median net worth,Residents of color (total),53562.81956
