geo_name,geo_id,geo_level,metric,value
"West Haven, Milford & Orange Towns",900904,PUMA,at least 2000 emergency savings,0.7512
"West Haven, Milford & Orange Towns",900904,PUMA,score_cleanpos_p50,723
"West Haven, Milford & Orange Towns",900904,PUMA,has_delinq_pct,0.2373
"West Haven, Milford & Orange Towns",900904,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0762
"West Haven, Milford & Orange Towns",900904,PUMA,had_foreclosure_2yr_pct,0.0015
"West Haven, Milford & Orange Towns",900904,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6832
"West Haven, Milford & Orange Towns",900904,PUMA,share_of_people_with_health_insurance,0.927
New Haven Town,900905,PUMA,median net worth,10464.35
New Haven Town,900905,PUMA,homeownership_rate,0.2784
New Haven Town,900905,PUMA,median_home_value_among_homeowners,200000
New Haven Town,900905,PUMA,at least 2000 emergency savings,0.464
New Haven Town,900905,PUMA,score_cleanpos_p50,668
New Haven Town,900905,PUMA,has_delinq_pct,0.3724
New Haven Town,900905,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1028
New Haven Town,900905,PUMA,had_foreclosure_2yr_pct,0.0026
New Haven Town,900905,PUMA,share_of_low_income_households_with_housing_cost_burden,0.728
New Haven Town,900905,PUMA,share_of_people_with_health_insurance,0.9016
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,median net worth,332293.28
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,homeownership_rate,0.7371
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,median_home_value_among_homeowners,300000
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,at least 2000 emergency savings,0.7817
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,score_cleanpos_p50,759
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,has_delinq_pct,0.1231
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0412
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,had_foreclosure_2yr_pct,0
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,share_of_low_income_households_with_housing_cost_burden,0.8314
"East Haven, Branford, Guilford, Madison & North Branford Towns",900906,PUMA,share_of_people_with_health_insurance,0.9603
New London County (North),901100,PUMA,median net worth,158388.84
New London County (North),901100,PUMA,homeownership_rate,0.6997
New London County (North),901100,PUMA,median_home_value_among_homeowners,230000
New London County (North),901100,PUMA,at least 2000 emergency savings,0.6996
New London County (North),901100,PUMA,score_cleanpos_p50,723
New London County (North),901100,PUMA,has_delinq_pct,0.2456
New London County (North),901100,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0588
New London County (North),901100,PUMA,had_foreclosure_2yr_pct,0.0021
New London County (North),901100,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7198
New London County (North),901100,PUMA,share_of_people_with_health_insurance,0.9615
New London County (South),901101,PUMA,median net worth,167168.42
New London County (South),901101,PUMA,homeownership_rate,0.6046
New London County (South),901101,PUMA,median_home_value_among_homeowners,275000
New London County (South),901101,PUMA,at least 2000 emergency savings,0.7264
New London County (South),901101,PUMA,score_cleanpos_p50,738
New London County (South),901101,PUMA,has_delinq_pct,0.2168
New London County (South),901101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0859
New London County (South),901101,PUMA,had_foreclosure_2yr_pct,5e-4
New London County (South),901101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7088
New London County (South),901101,PUMA,share_of_people_with_health_insurance,0.9611
Tolland County,901300,PUMA,median net worth,247194.23
Tolland County,901300,PUMA,homeownership_rate,0.7292
Tolland County,901300,PUMA,median_home_value_among_homeowners,260000
Tolland County,901300,PUMA,at least 2000 emergency savings,0.7986
Tolland County,901300,PUMA,score_cleanpos_p50,740.5
Tolland County,901300,PUMA,has_delinq_pct,0.2092
Tolland County,901300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0677
Tolland County,901300,PUMA,had_foreclosure_2yr_pct,0.0028
Tolland County,901300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7434
Tolland County,901300,PUMA,share_of_people_with_health_insurance,0.9681
Windham County,901500,PUMA,median net worth,140917.03
Windham County,901500,PUMA,homeownership_rate,0.6498
Windham County,901500,PUMA,median_home_value_among_homeowners,215000
Windham County,901500,PUMA,at least 2000 emergency savings,0.671
Windham County,901500,PUMA,score_cleanpos_p50,724
Windham County,901500,PUMA,has_delinq_pct,0.2454
Windham County,901500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0726
Windham County,901500,PUMA,had_foreclosure_2yr_pct,0.0026
Windham County,901500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7394
Windham County,901500,PUMA,share_of_people_with_health_insurance,0.9507
New Castle County (East Central)--Wilmington City,1000101,PUMA,median net worth,52853.504
New Castle County (East Central)--Wilmington City,1000101,PUMA,homeownership_rate,0.495
New Castle County (East Central)--Wilmington City,1000101,PUMA,median_home_value_among_homeowners,200000
New Castle County (East Central)--Wilmington City,1000101,PUMA,at least 2000 emergency savings,0.5408
New Castle County (East Central)--Wilmington City,1000101,PUMA,score_cleanpos_p50,677
New Castle County (East Central)--Wilmington City,1000101,PUMA,has_delinq_pct,0.371
New Castle County (East Central)--Wilmington City,1000101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0965
New Castle County (East Central)--Wilmington City,1000101,PUMA,had_foreclosure_2yr_pct,0.0031
New Castle County (East Central)--Wilmington City,1000101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7369
New Castle County (East Central)--Wilmington City,1000101,PUMA,share_of_people_with_health_insurance,0.8965
New Castle County (North)--Hockessin,1000102,PUMA,median net worth,292399.75
New Castle County (North)--Hockessin,1000102,PUMA,homeownership_rate,0.7439
New Castle County (North)--Hockessin,1000102,PUMA,median_home_value_among_homeowners,315000
New Castle County (North)--Hockessin,1000102,PUMA,at least 2000 emergency savings,0.7912
New Castle County (North)--Hockessin,1000102,PUMA,score_cleanpos_p50,743
New Castle County (North)--Hockessin,1000102,PUMA,has_delinq_pct,0.2165
New Castle County (North)--Hockessin,1000102,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0887
New Castle County (North)--Hockessin,1000102,PUMA,had_foreclosure_2yr_pct,6e-4
New Castle County (North)--Hockessin,1000102,PUMA,share_of_low_income_households_with_housing_cost_burden,0.707
New Castle County (North)--Hockessin,1000102,PUMA,share_of_people_with_health_insurance,0.9678
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,median net worth,127796.48
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,homeownership_rate,0.6069
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,median_home_value_among_homeowners,235000
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,at least 2000 emergency savings,0.7046
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,score_cleanpos_p50,703
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,has_delinq_pct,0.3306
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0886
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,had_foreclosure_2yr_pct,0.0023
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7123
New Castle County (West Central)--Newark City & Brookside,1000103,PUMA,share_of_people_with_health_insurance,0.923
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,median net worth,270699.47
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,homeownership_rate,0.8184
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,median_home_value_among_homeowners,300000
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,at least 2000 emergency savings,0.784
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,score_cleanpos_p50,715
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,has_delinq_pct,0.2823
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0521
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,had_foreclosure_2yr_pct,0.0024
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7169
"New Castle County (South)--Middletown Town, Bear & Glasgow",1000104,PUMA,share_of_people_with_health_insurance,0.9391
Kent County--Dover City,1000200,PUMA,median net worth,127728.17
Kent County--Dover City,1000200,PUMA,homeownership_rate,0.6766
Kent County--Dover City,1000200,PUMA,median_home_value_among_homeowners,210000
Kent County--Dover City,1000200,PUMA,at least 2000 emergency savings,0.6428
Kent County--Dover City,1000200,PUMA,score_cleanpos_p50,689
Kent County--Dover City,1000200,PUMA,has_delinq_pct,0.329
Kent County--Dover City,1000200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1149
Kent County--Dover City,1000200,PUMA,had_foreclosure_2yr_pct,0.003
Kent County--Dover City,1000200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6989
Kent County--Dover City,1000200,PUMA,share_of_people_with_health_insurance,0.9212
Sussex County,1000300,PUMA,median net worth,256835.83
Sussex County,1000300,PUMA,homeownership_rate,0.8145
Sussex County,1000300,PUMA,median_home_value_among_homeowners,250000
Sussex County,1000300,PUMA,at least 2000 emergency savings,0.728
Sussex County,1000300,PUMA,score_cleanpos_p50,731
Sussex County,1000300,PUMA,has_delinq_pct,0.2547
Sussex County,1000300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0984
Sussex County,1000300,PUMA,had_foreclosure_2yr_pct,0.0016
Sussex County,1000300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5735
Sussex County,1000300,PUMA,share_of_people_with_health_insurance,0.919
District of Columbia (West),1100101,PUMA,median net worth,621290.88
District of Columbia (West),1100101,PUMA,homeownership_rate,0.5747
District of Columbia (West),1100101,PUMA,median_home_value_among_homeowners,860000
District of Columbia (West),1100101,PUMA,at least 2000 emergency savings,0.886
District of Columbia (West),1100101,PUMA,score_cleanpos_p50,755
District of Columbia (West),1100101,PUMA,has_delinq_pct,0.0974
District of Columbia (West),1100101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.055
District of Columbia (West),1100101,PUMA,had_foreclosure_2yr_pct,0
District of Columbia (West),1100101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.8785
District of Columbia (West),1100101,PUMA,share_of_people_with_health_insurance,0.9891
District of Columbia (North),1100102,PUMA,median net worth,170331.39
District of Columbia (North),1100102,PUMA,homeownership_rate,0.4875
District of Columbia (North),1100102,PUMA,median_home_value_among_homeowners,615000
District of Columbia (North),1100102,PUMA,at least 2000 emergency savings,0.7032
District of Columbia (North),1100102,PUMA,score_cleanpos_p50,725
District of Columbia (North),1100102,PUMA,has_delinq_pct,0.2239
District of Columbia (North),1100102,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0765
District of Columbia (North),1100102,PUMA,had_foreclosure_2yr_pct,3e-4
District of Columbia (North),1100102,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7045
District of Columbia (North),1100102,PUMA,share_of_people_with_health_insurance,0.9597
District of Columbia (Northeast),1100103,PUMA,median net worth,228190.83
District of Columbia (Northeast),1100103,PUMA,homeownership_rate,0.5074
District of Columbia (Northeast),1100103,PUMA,median_home_value_among_homeowners,660000
District of Columbia (Northeast),1100103,PUMA,at least 2000 emergency savings,0.7556
District of Columbia (Northeast),1100103,PUMA,score_cleanpos_p50,728
District of Columbia (Northeast),1100103,PUMA,has_delinq_pct,0.2452
District of Columbia (Northeast),1100103,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0915
District of Columbia (Northeast),1100103,PUMA,had_foreclosure_2yr_pct,5e-4
District of Columbia (Northeast),1100103,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6833
District of Columbia (Northeast),1100103,PUMA,share_of_people_with_health_insurance,0.9562
District of Columbia (East),1100104,PUMA,median net worth,9438.0156
District of Columbia (East),1100104,PUMA,homeownership_rate,0.3268
District of Columbia (East),1100104,PUMA,median_home_value_among_homeowners,400000
District of Columbia (East),1100104,PUMA,at least 2000 emergency savings,0.4183
District of Columbia (East),1100104,PUMA,score_cleanpos_p50,620
District of Columbia (East),1100104,PUMA,has_delinq_pct,0.501
District of Columbia (East),1100104,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1729
District of Columbia (East),1100104,PUMA,had_foreclosure_2yr_pct,0.0013
District of Columbia (East),1100104,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7774
District of Columbia (East),1100104,PUMA,share_of_people_with_health_insurance,0.9386
District of Columbia (Central),1100105,PUMA,median net worth,108000.63
District of Columbia (Central),1100105,PUMA,homeownership_rate,0.3131
District of Columbia (Central),1100105,PUMA,median_home_value_among_homeowners,570000
District of Columbia (Central),1100105,PUMA,at least 2000 emergency savings,0.8036
District of Columbia (Central),1100105,PUMA,score_cleanpos_p50,741.5
District of Columbia (Central),1100105,PUMA,has_delinq_pct,0.1046
District of Columbia (Central),1100105,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0576
District of Columbia (Central),1100105,PUMA,had_foreclosure_2yr_pct,0
District of Columbia (Central),1100105,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7479
District of Columbia (Central),1100105,PUMA,share_of_people_with_health_insurance,0.9812
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,median net worth,20837.857
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,homeownership_rate,0.3775
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,median_home_value_among_homeowners,175000
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,at least 2000 emergency savings,0.5766
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,score_cleanpos_p50,705
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,has_delinq_pct,0.2852
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1039
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,had_foreclosure_2yr_pct,0.0013
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6747
Alachua County (Central)--Gainesville City (Central),1200101,PUMA,share_of_people_with_health_insurance,0.8844
Alachua County (Outer),1200102,PUMA,median net worth,190857.28
Alachua County (Outer),1200102,PUMA,homeownership_rate,0.7531
Alachua County (Outer),1200102,PUMA,median_home_value_among_homeowners,230000
Alachua County (Outer),1200102,PUMA,at least 2000 emergency savings,0.7051
Alachua County (Outer),1200102,PUMA,score_cleanpos_p50,712
Alachua County (Outer),1200102,PUMA,has_delinq_pct,0.2902
Alachua County (Outer),1200102,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0985
